INDEX,PM2.5-1,PM2.5-2,PM2.5-3,PM2.5-4,PM2.5-5,PM2.5-6,PM2.5-7,PM2.5-8
1045,25.575016021728516,25.57615089416504,25.57628059387207,25.576404571533203,25.576528549194336,25.576648712158203,25.576763153076172,25.576879501342773
1046,25.57501220703125,25.57614517211914,25.576276779174805,25.576404571533203,25.576528549194336,25.576648712158203,25.576766967773438,25.576881408691406
1047,25.574901580810547,25.57602310180664,25.576156616210938,25.576284408569336,25.5764102935791,25.5765323638916,25.57665252685547,25.576766967773438
1048,25.574806213378906,25.575923919677734,25.57605743408203,25.576187133789062,25.57631492614746,25.57643699645996,25.57655906677246,25.57667350769043
1049,25.574661254882812,25.575775146484375,25.575908660888672,25.576040267944336,25.5761661529541,25.576290130615234,25.576412200927734,25.576528549194336
1050,25.57463836669922,25.575746536254883,25.575881958007812,25.576011657714844,25.576139450073242,25.576263427734375,25.576385498046875,25.576501846313477
1051,25.57468032836914,25.575796127319336,25.575927734375,25.57605743408203,25.576183319091797,25.576305389404297,25.576427459716797,25.576541900634766
1052,25.57467269897461,25.57579231262207,25.575923919677734,25.576053619384766,25.5761775970459,25.5762996673584,25.576419830322266,25.576534271240234
1053,25.574819564819336,25.57593536376953,25.576065063476562,25.576189041137695,25.576309204101562,25.576427459716797,25.5765438079834,25.576656341552734
1054,25.575029373168945,25.57613754272461,25.576263427734375,25.576385498046875,25.57650375366211,25.576618194580078,25.576732635498047,25.576841354370117
1055,25.57512664794922,25.576236724853516,25.57636260986328,25.57648468017578,25.576602935791016,25.576717376708984,25.57682991027832,25.57693862915039
1056,25.57526397705078,25.576377868652344,25.57650375366211,25.576623916625977,25.57674217224121,25.576858520507812,25.57697105407715,25.57708168029785
1057,25.575111389160156,25.57622528076172,25.576353073120117,25.57647705078125,25.57659912109375,25.576717376708984,25.576831817626953,25.576942443847656
1058,25.575183868408203,25.576309204101562,25.57643699645996,25.576560974121094,25.57668113708496,25.576797485351562,25.576913833618164,25.577024459838867
1059,25.57524871826172,25.576377868652344,25.57650375366211,25.57662582397461,25.576745986938477,25.576860427856445,25.576974868774414,25.577085494995117
1060,25.575241088867188,25.57637596130371,25.576499938964844,25.576622009277344,25.576740264892578,25.576854705810547,25.576969146728516,25.57707977294922
1061,25.574993133544922,25.576126098632812,25.57625389099121,25.57637596130371,25.576496124267578,25.57661247253418,25.57672691345215,25.57683753967285
1062,25.57476043701172,25.575889587402344,25.57601547241211,25.576141357421875,25.57625961303711,25.576377868652344,25.576494216918945,25.57660675048828
1063,25.574722290039062,25.575838088989258,25.575965881347656,25.57608985900879,25.57621192932129,25.57632827758789,25.576444625854492,25.57655906677246
1064,25.57474136352539,25.57583999633789,25.57596778869629,25.576091766357422,25.57621192932129,25.576332092285156,25.576446533203125,25.57655906677246
1065,25.574851989746094,25.575958251953125,25.576091766357422,25.576217651367188,25.576343536376953,25.576465606689453,25.576583862304688,25.576698303222656
1066,25.574899673461914,25.576011657714844,25.57614517211914,25.57627296447754,25.576396942138672,25.576519012451172,25.576637268066406,25.57675552368164
1067,25.574966430664062,25.576078414916992,25.576210021972656,25.576337814331055,25.576461791992188,25.576581954956055,25.57670021057129,25.57681655883789
1068,25.575069427490234,25.576183319091797,25.576313018798828,25.576438903808594,25.576560974121094,25.576683044433594,25.576799392700195,25.57691192626953
1069,25.575138092041016,25.576251983642578,25.576379776000977,25.576505661010742,25.576627731323242,25.576745986938477,25.576862335205078,25.576974868774414
1070,25.575233459472656,25.57634162902832,25.57646942138672,25.576595306396484,25.576717376708984,25.57683563232422,25.576950073242188,25.577064514160156
1071,25.575294494628906,25.576396942138672,25.57652473449707,25.576648712158203,25.576770782470703,25.576889038085938,25.57700538635254,25.577117919921875
1072,25.575443267822266,25.576553344726562,25.57668113708496,25.576805114746094,25.576923370361328,25.577043533325195,25.577157974243164,25.5772705078125
1073,25.575603485107422,25.576717376708984,25.57684326171875,25.576967239379883,25.57708740234375,25.57720375061035,25.577316284179688,25.577428817749023
1074,25.575775146484375,25.57689666748047,25.57701873779297,25.57714080810547,25.577259063720703,25.577373504638672,25.577486038208008,25.577594757080078
1075,25.575883865356445,25.577014923095703,25.577136993408203,25.577259063720703,25.577375411987305,25.577491760253906,25.57760238647461,25.57771110534668
1076,25.575942993164062,25.577083587646484,25.57720947265625,25.57733154296875,25.577449798583984,25.577564239501953,25.57767677307129,25.57778549194336
1077,25.57589340209961,25.577049255371094,25.577173233032227,25.57729721069336,25.577417373657227,25.577533721923828,25.577648162841797,25.5777587890625
1078,25.57586669921875,25.5770263671875,25.577152252197266,25.577274322509766,25.577392578125,25.577510833740234,25.577625274658203,25.577733993530273
1079,25.575862884521484,25.577024459838867,25.5771484375,25.5772705078125,25.577388763427734,25.577505111694336,25.577617645263672,25.577728271484375
1080,25.575836181640625,25.57699966430664,25.577125549316406,25.577247619628906,25.577367782592773,25.577484130859375,25.577600479125977,25.577713012695312
1081,25.575668334960938,25.57683563232422,25.576961517333984,25.57708740234375,25.57720947265625,25.577327728271484,25.57744598388672,25.577560424804688
1082,25.575443267822266,25.57660484313965,25.57673454284668,25.576862335205078,25.576984405517578,25.577106475830078,25.577224731445312,25.57733917236328
1083,25.575401306152344,25.57655906677246,25.57668685913086,25.576812744140625,25.576934814453125,25.577054977416992,25.577171325683594,25.577285766601562
1084,25.57538414001465,25.57653045654297,25.57666015625,25.5767822265625,25.576902389526367,25.57701873779297,25.57713508605957,25.577245712280273
1085,25.575225830078125,25.576366424560547,25.576492309570312,25.576616287231445,25.576736450195312,25.576854705810547,25.576969146728516,25.57707977294922
1086,25.574922561645508,25.5760498046875,25.576175689697266,25.57630157470703,25.57642364501953,25.576541900634766,25.57666015625,25.576770782470703
1087,25.57471466064453,25.57583236694336,25.575960159301758,25.57608413696289,25.57620620727539,25.576324462890625,25.576438903808594,25.576553344726562
1088,25.574665069580078,25.575769424438477,25.575897216796875,25.576019287109375,25.576139450073242,25.576257705688477,25.576372146606445,25.57648468017578
1089,25.574716567993164,25.575817108154297,25.575942993164062,25.576065063476562,25.57618522644043,25.57630157470703,25.576416015625,25.576526641845703
1090,25.574813842773438,25.575912475585938,25.57604217529297,25.57616424560547,25.576282501220703,25.576400756835938,25.576515197753906,25.57662582397461
1091,25.574886322021484,25.57598114013672,25.576108932495117,25.57623291015625,25.57635498046875,25.576473236083984,25.576589584350586,25.576702117919922
1092,25.575054168701172,25.576147079467773,25.576274871826172,25.576400756835938,25.576519012451172,25.57663917541504,25.57675552368164,25.576868057250977
1093,25.575260162353516,25.57635498046875,25.57648277282715,25.57660675048828,25.57672882080078,25.576847076416016,25.576961517333984,25.577075958251953
1094,25.57547378540039,25.576568603515625,25.576690673828125,25.576810836791992,25.576927185058594,25.577041625976562,25.577150344848633,25.577259063720703
1095,25.575489044189453,25.576589584350586,25.576709747314453,25.576828002929688,25.576942443847656,25.57705307006836,25.577163696289062,25.5772705078125
1096,25.57563018798828,25.576744079589844,25.576862335205078,25.576982498168945,25.577096939086914,25.57720947265625,25.577320098876953,25.57742691040039
1097,25.575763702392578,25.57687759399414,25.57699966430664,25.57712173461914,25.577239990234375,25.57735252380371,25.577465057373047,25.577573776245117
1098,25.575851440429688,25.57698631286621,25.577112197875977,25.57723617553711,25.577356338500977,25.577472686767578,25.577587127685547,25.577699661254883
1099,25.575965881347656,25.577112197875977,25.577239990234375,25.577362060546875,25.577486038208008,25.57760238647461,25.577716827392578,25.577831268310547
1100,25.57611846923828,25.577280044555664,25.577407836914062,25.577529907226562,25.577651977539062,25.577768325805664,25.577882766723633,25.57799530029297
1101,25.576202392578125,25.577354431152344,25.57748031616211,25.57760238647461,25.577720642089844,25.577835083007812,25.57794952392578,25.57805824279785
1102,25.576082229614258,25.57724380493164,25.577369689941406,25.577495574951172,25.577617645263672,25.577735900878906,25.577852249145508,25.577964782714844
1103,25.575923919677734,25.57707977294922,25.577213287353516,25.577342987060547,25.577468872070312,25.577590942382812,25.57771110534668,25.57782745361328
1104,25.575775146484375,25.576923370361328,25.577056884765625,25.577186584472656,25.577312469482422,25.577434539794922,25.577552795410156,25.57767105102539
1105,25.57526397705078,25.576393127441406,25.576534271240234,25.57666778564453,25.576799392700195,25.576927185058594,25.577051162719727,25.577171325683594
1106,25.57473373413086,25.57585334777832,25.57599639892578,25.576133728027344,25.576269149780273,25.576400756835938,25.57653045654297,25.57665252685547
1107,25.57462501525879,25.575748443603516,25.575889587402344,25.57602882385254,25.57616424560547,25.5762939453125,25.576419830322266,25.57654571533203
1108,25.574676513671875,25.575803756713867,25.575942993164062,25.57607650756836,25.576210021972656,25.576335906982422,25.576459884643555,25.576581954956055
1109,25.574602127075195,25.575735092163086,25.575868606567383,25.575998306274414,25.576126098632812,25.576250076293945,25.576370239257812,25.576488494873047
1110,25.57411003112793,25.57524871826172,25.57538604736328,25.575515747070312,25.57564353942871,25.575767517089844,25.57588768005371,25.576007843017578
1111,25.573951721191406,25.575088500976562,25.575218200683594,25.57534408569336,25.575468063354492,25.57558822631836,25.575706481933594,25.575820922851562
1112,25.574254989624023,25.57537078857422,25.57549476623535,25.57561683654785,25.575735092163086,25.575851440429688,25.575963973999023,25.576072692871094
1113,25.574846267700195,25.57594871520996,25.576068878173828,25.576183319091797,25.576297760009766,25.57640838623047,25.57651710510254,25.576622009277344
1114,25.57528305053711,25.576393127441406,25.57651138305664,25.576627731323242,25.576740264892578,25.57685089111328,25.57695770263672,25.577064514160156
1115,25.575565338134766,25.576679229736328,25.576797485351562,25.576915740966797,25.577030181884766,25.57714080810547,25.577247619628906,25.577354431152344
1116,25.575550079345703,25.57667350769043,25.576797485351562,25.576915740966797,25.577030181884766,25.577144622802734,25.577255249023438,25.577362060546875
1117,25.57530975341797,25.576433181762695,25.576560974121094,25.57668113708496,25.576799392700195,25.576915740966797,25.577028274536133,25.577138900756836
1118,25.57503890991211,25.57616424560547,25.5762939453125,25.576417922973633,25.576539993286133,25.576658248901367,25.57677459716797,25.576887130737305
1119,25.574880599975586,25.576004028320312,25.57613754272461,25.576263427734375,25.576385498046875,25.576507568359375,25.57662582397461,25.576740264892578
1120,25.57484245300293,25.575969696044922,25.576101303100586,25.576229095458984,25.57635498046875,25.57647705078125,25.576595306396484,25.576711654663086
1121,25.5748291015625,25.575958251953125,25.576091766357422,25.576221466064453,25.57634925842285,25.57647132873535,25.57659149169922,25.576709747314453
1122,25.574974060058594,25.576099395751953,25.57623291015625,25.57636070251465,25.57648468017578,25.576608657836914,25.57672882080078,25.57684326171875
1123,25.575218200683594,25.576343536376953,25.57646942138672,25.576595306396484,25.576717376708984,25.57683563232422,25.576953887939453,25.577064514160156
1124,25.575511932373047,25.57663345336914,25.576757431030273,25.576881408691406,25.57699966430664,25.577116012573242,25.577228546142578,25.57733917236328
1125,25.575759887695312,25.576889038085938,25.57701301574707,25.57713508605957,25.577253341674805,25.577369689941406,25.577484130859375,25.577592849731445
1126,25.57598876953125,25.577125549316406,25.57724952697754,25.577369689941406,25.57748794555664,25.57760238647461,25.577714920043945,25.57782554626465
1127,25.576120376586914,25.577268600463867,25.577390670776367,25.577512741088867,25.57762908935547,25.577747344970703,25.577857971191406,25.57796859741211
1128,25.576091766357422,25.57724380493164,25.577369689941406,25.577491760253906,25.577613830566406,25.577730178833008,25.577842712402344,25.577957153320312
1129,25.576038360595703,25.577192306518555,25.577320098876953,25.57744598388672,25.57756805419922,25.57768440246582,25.577800750732422,25.577913284301758
1130,25.576034545898438,25.57718849182129,25.577316284179688,25.577442169189453,25.577566146850586,25.577682495117188,25.577800750732422,25.577913284301758
1131,25.575830459594727,25.576982498168945,25.577112197875977,25.577238082885742,25.577362060546875,25.577482223510742,25.577598571777344,25.577713012695312
1132,25.575592041015625,25.576736450195312,25.576868057250977,25.576997756958008,25.577123641967773,25.577247619628906,25.57736587524414,25.577482223510742
1133,25.575334548950195,25.57646942138672,25.57660675048828,25.576736450195312,25.576862335205078,25.576988220214844,25.577110290527344,25.577228546142578
1134,25.575210571289062,25.576337814331055,25.576473236083984,25.576602935791016,25.57672882080078,25.576852798461914,25.576974868774414,25.57709312438965
1135,25.575151443481445,25.576271057128906,25.576406478881836,25.576534271240234,25.576663970947266,25.576786041259766,25.576906204223633,25.577024459838867
1136,25.575145721435547,25.576257705688477,25.57638931274414,25.576519012451172,25.576644897460938,25.576766967773438,25.576887130737305,25.577003479003906
1137,25.57516860961914,25.57628059387207,25.5764102935791,25.5765380859375,25.576662063598633,25.576784133911133,25.576902389526367,25.57701873779297
1138,25.575176239013672,25.5762882232666,25.576419830322266,25.57654571533203,25.576669692993164,25.57678985595703,25.576908111572266,25.577022552490234
1139,25.57530975341797,25.576419830322266,25.57655143737793,25.576675415039062,25.576799392700195,25.57691764831543,25.577035903930664,25.5771484375
1140,25.575271606445312,25.57638931274414,25.576522827148438,25.5766544342041,25.5767822265625,25.576904296875,25.577024459838867,25.5771427154541
1141,25.5753173828125,25.57644271850586,25.576576232910156,25.576705932617188,25.576831817626953,25.576955795288086,25.577075958251953,25.577194213867188
1142,25.57535171508789,25.576480865478516,25.576616287231445,25.576745986938477,25.576875686645508,25.57699966430664,25.57712173461914,25.577239990234375
1143,25.575349807739258,25.576480865478516,25.576614379882812,25.576745986938477,25.576873779296875,25.576997756958008,25.577119827270508,25.577238082885742
1144,25.575439453125,25.576566696166992,25.57670021057129,25.576828002929688,25.57695770263672,25.57707977294922,25.577198028564453,25.577316284179688
1145,25.575477600097656,25.57660675048828,25.576738357543945,25.576866149902344,25.57699203491211,25.57711410522461,25.577234268188477,25.577350616455078
1146,25.575519561767578,25.57665252685547,25.5767822265625,25.5769100189209,25.577037811279297,25.577157974243164,25.57727813720703,25.577394485473633
1147,25.57552146911621,25.57665252685547,25.576784133911133,25.57691192626953,25.577037811279297,25.57716178894043,25.577281951904297,25.577396392822266
1148,25.57553482055664,25.576662063598633,25.576793670654297,25.576923370361328,25.577049255371094,25.577171325683594,25.577289581298828,25.57740592956543
1149,25.575664520263672,25.576791763305664,25.576923370361328,25.577051162719727,25.57717514038086,25.57729721069336,25.577415466308594,25.577531814575195
1150,25.57587432861328,25.57699966430664,25.577129364013672,25.577255249023438,25.577381134033203,25.577499389648438,25.577617645263672,25.57773208618164
1151,25.576034545898438,25.577159881591797,25.57729148864746,25.57741928100586,25.577543258666992,25.577665328979492,25.57778549194336,25.577898025512695
1152,25.57613182067871,25.57726287841797,25.577394485473633,25.577524185180664,25.577651977539062,25.577774047851562,25.57789421081543,25.57801055908203
1153,25.5760440826416,25.57717514038086,25.577312469482422,25.577444076538086,25.577573776245117,25.57769775390625,25.577821731567383,25.577939987182617
1154,25.575950622558594,25.577083587646484,25.577224731445312,25.577360153198242,25.577495574951172,25.57762336730957,25.577749252319336,25.57787322998047
1155,25.575878143310547,25.577011108398438,25.577152252197266,25.577293395996094,25.57742691040039,25.577560424804688,25.577688217163086,25.57781410217285
1156,25.575809478759766,25.57693862915039,25.577083587646484,25.577224731445312,25.577362060546875,25.577495574951172,25.577625274658203,25.57775115966797
1157,25.575820922851562,25.576950073242188,25.57709312438965,25.57723617553711,25.57737159729004,25.577505111694336,25.577634811401367,25.577760696411133
1158,25.575849533081055,25.576974868774414,25.577117919921875,25.577255249023438,25.577388763427734,25.57752227783203,25.577648162841797,25.577774047851562
1159,25.5758056640625,25.57693099975586,25.577072143554688,25.577207565307617,25.577342987060547,25.577472686767578,25.577598571777344,25.577722549438477
1160,25.575756072998047,25.576881408691406,25.577024459838867,25.577163696289062,25.577295303344727,25.57742691040039,25.577552795410156,25.57767677307129
1161,25.57555389404297,25.57669448852539,25.57683753967285,25.576976776123047,25.57711410522461,25.577247619628906,25.577377319335938,25.577503204345703
1162,25.575420379638672,25.57656478881836,25.576709747314453,25.57685089111328,25.576988220214844,25.57712173461914,25.577253341674805,25.57737922668457
1163,25.575340270996094,25.576480865478516,25.57662582397461,25.576763153076172,25.576900482177734,25.57703399658203,25.57716178894043,25.577287673950195
1164,25.57526397705078,25.576404571533203,25.576549530029297,25.57668685913086,25.576820373535156,25.57695198059082,25.57708168029785,25.577205657958984
1165,25.575313568115234,25.576457977294922,25.576595306396484,25.576732635498047,25.576862335205078,25.576990127563477,25.577116012573242,25.57723617553711
1166,25.575374603271484,25.576522827148438,25.57666015625,25.576791763305664,25.576921463012695,25.57704734802246,25.577171325683594,25.577289581298828
1167,25.575397491455078,25.576555252075195,25.576688766479492,25.576820373535156,25.576950073242188,25.577075958251953,25.57719612121582,25.577316284179688
1168,25.5754451751709,25.57660675048828,25.576740264892578,25.57686996459961,25.576997756958008,25.577119827270508,25.577239990234375,25.57735824584961
1169,25.575502395629883,25.57666015625,25.576791763305664,25.576919555664062,25.577045440673828,25.577167510986328,25.577287673950195,25.577404022216797
1170,25.575607299804688,25.576759338378906,25.576889038085938,25.577016830444336,25.577138900756836,25.577259063720703,25.577377319335938,25.577491760253906
1171,25.57560920715332,25.576759338378906,25.576892852783203,25.5770206451416,25.577144622802734,25.577266693115234,25.57738494873047,25.577499389648438
1172,25.575529098510742,25.576684951782227,25.576818466186523,25.576950073242188,25.577075958251953,25.57720184326172,25.577322006225586,25.577438354492188
1173,25.57549285888672,25.576648712158203,25.576784133911133,25.576915740966797,25.577043533325195,25.57716941833496,25.577293395996094,25.577411651611328
1174,25.57547378540039,25.57662582397461,25.57676124572754,25.576892852783203,25.577022552490234,25.5771484375,25.5772705078125,25.577392578125
1175,25.575498580932617,25.576648712158203,25.576786041259766,25.576919555664062,25.577051162719727,25.577177047729492,25.577301025390625,25.577421188354492
1176,25.57552719116211,25.57667350769043,25.576810836791992,25.57694435119629,25.577075958251953,25.57720184326172,25.57732582092285,25.57744789123535
1177,25.57561492919922,25.57675552368164,25.576892852783203,25.5770263671875,25.57715606689453,25.577285766601562,25.577409744262695,25.577529907226562
1178,25.575653076171875,25.576793670654297,25.576932907104492,25.577064514160156,25.577194213867188,25.577322006225586,25.57744598388672,25.57756805419922
1179,25.575618743896484,25.576759338378906,25.57689666748047,25.577030181884766,25.577159881591797,25.577285766601562,25.577409744262695,25.577529907226562
1180,25.57559585571289,25.576740264892578,25.576875686645508,25.577007293701172,25.577136993408203,25.57726287841797,25.57738494873047,25.577503204345703
1181,25.575481414794922,25.57662582397461,25.576759338378906,25.57689094543457,25.57701873779297,25.577144622802734,25.577266693115234,25.5773868560791
1182,25.575428009033203,25.576576232910156,25.57671356201172,25.57684326171875,25.57697296142578,25.577098846435547,25.577220916748047,25.57733917236328
1183,25.575420379638672,25.57657241821289,25.57670783996582,25.576839447021484,25.576967239379883,25.577091217041016,25.577213287353516,25.57733154296875
1184,25.57539939880371,25.576560974121094,25.57669448852539,25.576826095581055,25.576953887939453,25.577077865600586,25.577198028564453,25.57731819152832
1185,25.57542610168457,25.576595306396484,25.57672882080078,25.576858520507812,25.576984405517578,25.577106475830078,25.577228546142578,25.577346801757812
1186,25.575437545776367,25.576614379882812,25.576745986938477,25.576875686645508,25.577001571655273,25.577123641967773,25.57724380493164,25.577360153198242
1187,25.575462341308594,25.576650619506836,25.576780319213867,25.576908111572266,25.57703399658203,25.57715606689453,25.577274322509766,25.577390670776367
1188,25.575454711914062,25.576648712158203,25.5767822265625,25.576908111572266,25.57703399658203,25.57715606689453,25.577274322509766,25.577388763427734
1189,25.57538604736328,25.57659149169922,25.576723098754883,25.57685089111328,25.576976776123047,25.577098846435547,25.577220916748047,25.577335357666016
1190,25.575315475463867,25.576519012451172,25.57665252685547,25.5767822265625,25.576908111572266,25.577030181884766,25.577152252197266,25.577266693115234
1191,25.57528305053711,25.576488494873047,25.576622009277344,25.576751708984375,25.57687759399414,25.577001571655273,25.577119827270508,25.57723617553711
1192,25.575246810913086,25.576446533203125,25.576580047607422,25.576709747314453,25.57683563232422,25.57695770263672,25.577077865600586,25.577194213867188
1193,25.575292587280273,25.57649040222168,25.57662010192871,25.57674789428711,25.576873779296875,25.576995849609375,25.57711410522461,25.57723045349121
1194,25.57530975341797,25.57650375366211,25.57663345336914,25.576759338378906,25.576881408691406,25.577001571655273,25.577119827270508,25.57723617553711
1195,25.57533073425293,25.576522827148438,25.576648712158203,25.57677459716797,25.57689666748047,25.577014923095703,25.577129364013672,25.57724380493164
1196,25.575374603271484,25.576560974121094,25.57668685913086,25.576807022094727,25.576927185058594,25.577045440673828,25.577159881591797,25.5772705078125
1197,25.575450897216797,25.576635360717773,25.576759338378906,25.576881408691406,25.576997756958008,25.57711410522461,25.577224731445312,25.577335357666016
1198,25.575613021850586,25.576801300048828,25.576923370361328,25.577045440673828,25.577163696289062,25.57727813720703,25.577388763427734,25.577499389648438
1199,25.57573127746582,25.576919555664062,25.57703971862793,25.577159881591797,25.5772762298584,25.577392578125,25.577503204345703,25.577611923217773
1200,25.575836181640625,25.57701873779297,25.57714080810547,25.577259063720703,25.577373504638672,25.57748794555664,25.577598571777344,25.577707290649414
1201,25.575931549072266,25.577106475830078,25.577228546142578,25.57734489440918,25.57746124267578,25.577571868896484,25.577680587768555,25.577787399291992
1202,25.57597541809082,25.57715606689453,25.57727813720703,25.577394485473633,25.577510833740234,25.577621459960938,25.57773208618164,25.577838897705078
1203,25.57590675354004,25.577091217041016,25.577213287353516,25.57733154296875,25.577449798583984,25.57756233215332,25.577672958374023,25.577781677246094
1204,25.575870513916016,25.577058792114258,25.577178955078125,25.57729721069336,25.57741355895996,25.577526092529297,25.577634811401367,25.577743530273438
1205,25.575603485107422,25.576772689819336,25.576892852783203,25.577007293701172,25.57712173461914,25.577232360839844,25.577342987060547,25.57744789123535
1206,25.57534408569336,25.576499938964844,25.576622009277344,25.576736450195312,25.57685089111328,25.576961517333984,25.577072143554688,25.577177047729492
1207,25.57528305053711,25.576433181762695,25.576553344726562,25.576671600341797,25.576786041259766,25.57689666748047,25.577007293701172,25.57711410522461
1208,25.575271606445312,25.576427459716797,25.576549530029297,25.57666778564453,25.576786041259766,25.576900482177734,25.577011108398438,25.57712173461914
1209,25.575185775756836,25.576343536376953,25.57646942138672,25.57659149169922,25.57671356201172,25.576831817626953,25.576946258544922,25.577056884765625
1210,25.575138092041016,25.5762882232666,25.576414108276367,25.5765380859375,25.57666015625,25.576778411865234,25.576892852783203,25.577007293701172
1211,25.57540512084961,25.57654571533203,25.57667350769043,25.576797485351562,25.576919555664062,25.577037811279297,25.577152252197266,25.577266693115234
1212,25.57563591003418,25.576770782470703,25.57689666748047,25.577022552490234,25.577144622802734,25.57726287841797,25.577381134033203,25.577491760253906
1213,25.575641632080078,25.576770782470703,25.576902389526367,25.577028274536133,25.577152252197266,25.577274322509766,25.577392578125,25.57750701904297
1214,25.57562255859375,25.576751708984375,25.576885223388672,25.577014923095703,25.57714080810547,25.5772647857666,25.57738494873047,25.577503204345703
1215,25.57561683654785,25.576751708984375,25.576881408691406,25.577011108398438,25.577136993408203,25.577259063720703,25.577377319335938,25.57749366760254
1216,25.57554054260254,25.576679229736328,25.576810836791992,25.57693862915039,25.577064514160156,25.577184677124023,25.57730484008789,25.57741928100586
1217,25.575210571289062,25.57634735107422,25.57647705078125,25.57660484313965,25.57672882080078,25.57685089111328,25.576969146728516,25.577083587646484
1218,25.574974060058594,25.57611083984375,25.576244354248047,25.576374053955078,25.57649803161621,25.57662010192871,25.576740264892578,25.57685661315918
1219,25.574905395507812,25.576040267944336,25.576171875,25.576303482055664,25.57642936706543,25.576553344726562,25.576671600341797,25.57678985595703
1220,25.574928283691406,25.576066970825195,25.576202392578125,25.57633399963379,25.576461791992188,25.576587677001953,25.57670783996582,25.576828002929688
1221,25.57479476928711,25.575939178466797,25.576080322265625,25.576213836669922,25.57634735107422,25.576475143432617,25.576601028442383,25.57672119140625
1222,25.57447624206543,25.57563018798828,25.57577133178711,25.575910568237305,25.57604217529297,25.576171875,25.576297760009766,25.57642364501953
1223,25.574295043945312,25.57545280456543,25.57559585571289,25.575733184814453,25.57586669921875,25.57599639892578,25.576122283935547,25.57624626159668
1224,25.574420928955078,25.575572967529297,25.575712203979492,25.575847625732422,25.57598114013672,25.57611083984375,25.576236724853516,25.576356887817383
1225,25.574626922607422,25.575786590576172,25.575927734375,25.57606315612793,25.576194763183594,25.576324462890625,25.576452255249023,25.57657241821289
1226,25.574722290039062,25.575881958007812,25.57602310180664,25.576156616210938,25.5762882232666,25.576416015625,25.576541900634766,25.576662063598633
1227,25.574718475341797,25.57587432861328,25.576011657714844,25.576143264770508,25.576271057128906,25.576396942138672,25.576519012451172,25.57663917541504
1228,25.574787139892578,25.57593536376953,25.576066970825195,25.576196670532227,25.576324462890625,25.576446533203125,25.576566696166992,25.576683044433594
1229,25.574886322021484,25.576032638549805,25.576162338256836,25.57628631591797,25.5764102935791,25.57653045654297,25.576648712158203,25.576763153076172
1230,25.574926376342773,25.576068878173828,25.57619857788086,25.576322555541992,25.576444625854492,25.57656478881836,25.576679229736328,25.57679557800293
1231,25.574872970581055,25.57601547241211,25.576143264770508,25.57626724243164,25.57638931274414,25.576507568359375,25.576623916625977,25.576736450195312
1232,25.574811935424805,25.575950622558594,25.576078414916992,25.576202392578125,25.576324462890625,25.57644271850586,25.576560974121094,25.57667350769043
1233,25.574844360351562,25.575973510742188,25.576101303100586,25.576223373413086,25.576343536376953,25.576461791992188,25.576576232910156,25.576688766479492
1234,25.574935913085938,25.5760498046875,25.576175689697266,25.576297760009766,25.576417922973633,25.576534271240234,25.576648712158203,25.576759338378906
1235,25.575267791748047,25.576379776000977,25.576505661010742,25.576627731323242,25.576745986938477,25.576860427856445,25.576974868774414,25.577083587646484
1236,25.575511932373047,25.576623916625977,25.57674789428711,25.576868057250977,25.576988220214844,25.577102661132812,25.57721519470215,25.57732391357422
1237,25.575624465942383,25.576736450195312,25.576860427856445,25.576980590820312,25.577096939086914,25.57720947265625,25.577322006225586,25.577430725097656
1238,25.575634002685547,25.57674789428711,25.57686996459961,25.576988220214844,25.577106475830078,25.577219009399414,25.57733154296875,25.577438354492188
1239,25.5757999420166,25.57691192626953,25.57703399658203,25.5771541595459,25.5772705078125,25.577383041381836,25.57749366760254,25.57760238647461
1240,25.575950622558594,25.57706069946289,25.577186584472656,25.57730484008789,25.577423095703125,25.577537536621094,25.577648162841797,25.5777530670166
1241,25.57603645324707,25.577152252197266,25.5772762298584,25.577396392822266,25.5775146484375,25.57762908935547,25.577741622924805,25.577850341796875
1242,25.57616424560547,25.577285766601562,25.577411651611328,25.577533721923828,25.577651977539062,25.57776641845703,25.577880859375,25.577991485595703
1243,25.576152801513672,25.57727813720703,25.577407836914062,25.577533721923828,25.577655792236328,25.577774047851562,25.577892303466797,25.5780029296875
1244,25.57613754272461,25.577266693115234,25.57740020751953,25.577526092529297,25.577651977539062,25.57777214050293,25.577892303466797,25.578006744384766
1245,25.576112747192383,25.57724380493164,25.577373504638672,25.577503204345703,25.57762908935547,25.57775115966797,25.577869415283203,25.577985763549805
1246,25.576080322265625,25.577213287353516,25.57734489440918,25.577472686767578,25.57759666442871,25.57771873474121,25.577836990356445,25.577953338623047
1247,25.576095581054688,25.57723045349121,25.577362060546875,25.57748794555664,25.577611923217773,25.57773208618164,25.577852249145508,25.57796859741211
1248,25.576082229614258,25.577219009399414,25.577350616455078,25.57748031616211,25.577604293823242,25.57772445678711,25.577844619750977,25.577960968017578
1249,25.5760498046875,25.577192306518555,25.57732391357422,25.57745361328125,25.577579498291016,25.577701568603516,25.577823638916016,25.577938079833984
1250,25.575904846191406,25.577049255371094,25.577180862426758,25.577308654785156,25.577434539794922,25.57755470275879,25.577674865722656,25.577789306640625
1251,25.575773239135742,25.576919555664062,25.577051162719727,25.577178955078125,25.577301025390625,25.577423095703125,25.57754135131836,25.57765769958496
1252,25.575725555419922,25.576873779296875,25.577003479003906,25.577131271362305,25.577255249023438,25.577377319335938,25.57749366760254,25.577608108520508
